,avg_sen_len,std_sen_len,TTR,Root TTR,Log TTR,Maas TTR,Msstr,Ma TTR,HDD,MTLD,MTLD MA,MTLD MA Bi,VocD,YulesK,adverb/adjective,adverb/noun,adverb/pronoun,adjective/verb,adjective/pronoun,noun/verb,noun/pronoun,verb/pronoun,content/function
18,9.0,4.242640687119285,0.5984260369070272,0.1358845386239181,0.32128892970517225,2.0103363391635307,-0.9378187221085544,-1.2181446995758303,-1.2762502592292513,1.4957161652780866,1.295496877852522,1.2376802270340723,-1.1672221658180624,0.8424424639706848,0.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,0.25
19,23.0,4.654746681256314,-1.0956875028576138,-1.5527626607886567,-1.6204957366383435,1.5670977774340142,-1.3013902146750633,-1.3675716833707956,-1.3771280406132087,0.178456322544572,-0.5612159306015478,-0.4216007214351351,-1.2860887560004757,0.9402840973473441,0.06666666666666667,0.020833333333333332,0.5,1.1538461538461537,7.5,3.6923076923076925,24.0,6.5,0.6062992125984252
20,10.333333333333334,7.1336448530109,0.42275845699168857,0.47901793927432457,0.526746443373642,0.14827101311406246,0.3710386511308568,0.33121168440405985,-0.2767839959713762,1.9847050118844762,1.2854551344566065,1.563370076344877,-0.3084850591177375,-0.40838756985144165,0.3333333333333333,0.041666666666666664,0.5,0.75,1.5,6.0,12.0,2.0,0.5333333333333333
21,6.0,4.516635916254486,2.3303437452366267,1.9019422564894977,1.979803173088437,-0.7446160524251517,-2.028533199808069,-0.08521417894223561,-0.6696015446515915,-0.038117400087717815,0.2982278345894375,0.2993207896113426,-0.7135164398426878,0.06037361829693423,0.5,0.2,1.0,2.0,2.0,5.0,5.0,1.0,0.3
22,5.666666666666667,2.1343747458109497,1.4852058536575836,0.9977885020449984,1.1901702126670501,0.8567773805740175,-0.9378187221085544,0.3467647070687522,-1.272815420278616,-1.7864606438982713,-0.938739635939607,-1.0831643479050121,-1.2129763144558667,0.6959433500684996,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.2
23,11.6,5.462600113499065,0.261253585671407,0.2173107915730353,0.2930347264458079,0.6142986711875921,-0.9378187221085544,-1.288713145496501,-1.4292302098558096,0.878025890443987,0.04102970658967627,0.4302386226898897,-1.3369879914864347,1.339999061815227,0.0,0.0,0.0,1.0,0.0,3.5,0.0,0.0,0.19642857142857142
24,13.4,5.782732917920384,0.6592599488841173,0.9125455095180875,0.8823787552347239,-0.6820699214804361,0.15289575559095445,0.6241917636263014,0.5250538726108217,0.6159215630281795,1.8503660103794917,2.14260577442532,0.4195702884123056,-0.6772641746413554,0.125,0.058823529411764705,0.3333333333333333,2.0,2.6666666666666665,4.25,5.666666666666667,1.3333333333333333,0.45454545454545453
25,18.8,10.514751542475931,-0.5915649057588118,-0.9220427718815866,-0.8859884287889846,1.831409171857061,-1.3468366512458743,-1.2512686122835877,-1.1648661467419001,-1.1780154076992513,-1.5575229818382517,-1.536232844958427,-1.1216749498968646,0.9727794844021928,0.5,0.038461538461538464,0.25,0.16666666666666666,0.5,2.1666666666666665,6.5,3.0,0.47674418604651164
26,11.166666666666666,0.6871842709362769,-0.3382482243512681,-0.703416692199176,-0.6278070914595264,2.1250034643782576,-1.1196044683918105,-1.4697801787908085,-1.7724824097459169,-1.2928869760820285,-1.9541812196324504,-1.8749480112095922,-1.6446697793586207,1.2715966813661506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,26.2,8.49470423263812,-0.9600052425853822,-1.0899477541796532,-1.1054204598638842,0.3339701086571441,-0.9378187221085574,-1.0002039781158945,-1.26861104127726,-0.5344907474960644,-0.7776204529019598,-0.7742105392190582,-1.2245742203516146,0.9138757947217848,0.21052631578947367,0.09090909090909091,1.0,1.4615384615384615,4.75,3.3846153846153846,11.0,3.25,0.6557377049180327
28,15.6,9.32952303175248,0.39664030587028865,0.7302316174316899,0.6853819543461711,-0.7691078130836698,0.5164672481574574,0.6798175247951945,0.6659995653876657,0.6959652927453176,0.2079186772954791,0.08734981546210631,0.6093946560312955,-0.6964685410376591,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.7,1.0,1.4,2.0,1.4285714285714286,0.44
29,21.666666666666668,11.175369742826806,-0.7617553125225072,-0.46637114718017264,-0.507497278208965,-0.9874421537575642,1.747016915305621,1.7422150920988448,1.2168024604788323,1.3452969785170261,1.1280135252980796,0.9179147560144069,1.2251117575916188,-0.8524240525461616,0.5555555555555556,0.16666666666666666,0.0,0.6923076923076923,0.0,2.3076923076923075,0.0,0.0,0.48717948717948717
30,7.333333333333333,3.0368111930480994,1.4409270980939928,1.319778242273052,1.3741749388265512,-0.3291358163915306,-0.9378187221085544,-0.05967789676044622,0.5456156465443448,-0.6278008078341953,-0.1275439754601534,-0.6121478993358508,0.40144113989310154,-1.2061641211443346,1.0,0.2,0.0,0.6,0.0,3.0,0.0,0.0,0.6666666666666666
31,11.8,10.166612021711067,0.15078248751812118,-0.4877020246022778,-0.32639715719076967,3.288601523772664,-3.664604916357331,-3.819339395458875,-3.4205673844090403,-3.023094947866261,-3.1996061941085694,-3.175313967321397,-2.815636095925386,3.3520718241953964,1.75,0.7,2.3333333333333335,0.4444444444444444,1.3333333333333333,1.1111111111111112,3.3333333333333335,3.0,0.5660377358490566
32,11.0,6.324555320336759,0.48811387652190424,0.24625155956101893,0.37723436222809476,1.214686617890913,-1.4831759609583133,-0.41422789536699134,-0.7605695072294633,0.08232600996615229,-0.6574690131201785,-0.4200759779892696,-0.7707124912186115,0.06095085350906164,0.3333333333333333,0.125,0.5,1.0,1.5,2.6666666666666665,4.0,1.5,0.2777777777777778
33,11.666666666666666,8.076027626390479,-0.15064817133064037,-0.3179599298973807,-0.2388431816488736,1.2452015554891909,-1.3013902146750604,-1.404865012293823,-0.808190305132715,-1.4466385487594124,-1.2477136225361503,-1.4015082181615348,-0.8216874225504293,0.08100236487329919,1.0,0.2222222222222222,0.4,0.5,0.4,2.25,1.8,0.8,0.23943661971830985
34,11.8,8.97552226892675,0.6434690862986758,0.9919555560865595,0.9257508268248275,-0.9676833620030694,-0.06524713994894793,-0.038897532904435865,-0.13027741359038042,-0.9504473176008698,-0.8508443657891374,-0.5699955831282133,-0.12082416185127329,0.2365185204872449,2.0,0.25,0.0,0.3333333333333333,0.0,2.6666666666666665,0.0,0.0,0.25
35,7.166666666666667,7.335227028221795,1.2699905068485016,1.394137610869225,1.3622023036783302,-0.8784865355644131,-0.3924614832588015,-0.35896520945239374,0.13624049973880162,-0.7860471660535607,-0.5108875214414788,-0.7217921614679133,0.06255457980621289,-0.4603071299661452,0.0,0.0,0.0,2.5,0.0,3.0,0.0,0.0,0.3170731707317073
36,17.833333333333332,6.3879226322455995,-0.9629261059485665,-1.4878321035100543,-1.5429970943216031,2.289933831746193,-1.9194617520381212,-2.4590005816386684,-2.6391254281237173,-1.550204539029079,-1.9210434437470736,-1.8055714999829697,-2.2496612223603214,2.6857517016014874,0.42857142857142855,0.2608695652173913,0.5,2.3333333333333335,1.1666666666666667,3.8333333333333335,1.9166666666666667,0.5,0.4336283185840708
37,25.6,6.086049621881176,-1.1402388778049983,-1.7483791254476024,-1.8639809213469654,2.2726670478810487,-2.210318946091319,-1.7818905135625838,-1.6656690485706196,-0.7412313910312923,-0.9056373045926268,-0.8055364980439443,-1.5203267957204025,1.3430336433438377,0.6666666666666666,0.36363636363636365,0.8,0.9230769230769231,1.2,1.6923076923076923,2.2,1.3,0.44
38,15.6,15.4220621189256,-0.3876388653009679,-0.5924913314904195,-0.5331054313689143,1.3727612794492594,-0.9378187221085604,-0.8267701853867472,-1.005175021642567,-1.6440755727472793,-1.2736425224896348,-1.0919448420157878,-1.0139409433138333,0.8634308778378244,0.15384615384615385,0.16666666666666666,0.6666666666666666,4.333333333333333,4.333333333333333,4.0,4.0,1.0,0.38461538461538464
39,25.2,12.367699866992245,-0.7649968846914612,-0.7272893365511397,-0.7304065880989378,-0.008674417003511981,-1.1361304453266545,-1.442160805179558,-1.2820120870553804,-2.1784323907261878,-2.291994356128949,-2.2027018220525356,-1.23396695532558,0.9246558816438244,0.0,0.0,0.0,0.36363636363636365,0.8,2.8181818181818183,6.2,2.2,0.38333333333333336
40,15.6,5.4258639865002145,-0.3843416034718153,-0.8423775569579759,-0.7733451431714464,2.5717126768167806,-1.4831759609583104,-2.026073062546681,-1.8861272675690743,-1.7259136801544162,-1.5918871772259708,-1.4984193199150808,-1.7217854382413516,1.5122685175498465,0.5,0.2,0.6666666666666666,1.1428571428571428,1.3333333333333333,2.857142857142857,3.3333333333333335,1.1666666666666667,0.5064935064935064
41,19.833333333333332,10.510576683618375,-1.0026465098735733,-1.5443207221863595,-1.6117465764450662,2.2895182162277434,-1.0468901698785087,-1.1199644133761326,-1.7454403419148579,-1.1935373570279821,-1.3857676682991633,-1.342781833145452,-1.5621964874390084,1.856667677470166,0.1875,0.13043478260869565,0.42857142857142855,1.0666666666666667,2.2857142857142856,1.5333333333333334,3.2857142857142856,2.142857142857143,0.5135135135135135
42,26.2,8.997777503361595,-1.2088531013987496,-1.7947060129143355,-1.9174594239121163,1.8929315971605996,-1.8607309724696854,-1.9979703378078497,-1.774450565547189,-1.1927416439081768,-1.5783833632965225,-1.5009506519721283,-1.549531772337068,1.549000073162944,0.3888888888888889,0.28,7.0,1.5,18.0,2.0833333333333335,25.0,12.0,0.5166666666666667
43,24.2,9.516301802696255,-1.0838944918421298,-1.5980917425726773,-1.6760669469980058,1.9141532826498258,-2.119426072949694,-1.9585971425350757,-2.114688730613474,-0.9786967676322263,-1.683835504336732,-1.6515698605675675,-1.8511984791173537,1.4654717632670233,0.42857142857142855,0.2857142857142857,2.0,1.2727272727272727,4.666666666666667,1.9090909090909092,7.0,3.6666666666666665,0.46017699115044247
44,18.5,10.436314802968846,-0.766957320800994,-0.8644082428780573,-0.857264412942717,0.5557157724203173,-0.28339003548885333,-0.5893882626890717,-1.4514506180474456,-0.2966581925294638,-0.8110261703331987,-0.6680004290684952,-1.327399924619261,1.1671125679615693,0.1,0.05555555555555555,0.3333333333333333,1.4285714285714286,3.3333333333333335,2.5714285714285716,6.0,2.3333333333333335,0.3364485981308411
45,21.0,6.723094525588644,-0.7539108426583442,-1.0573886519471676,-1.0467695015797887,1.5189044994935075,-2.149723697330238,-1.7833513553807288,-1.3684449243146517,-0.9957267589353426,-1.3425304771297517,-1.451379889035015,-1.2367295770943443,1.498238712147488,0.16666666666666666,0.043478260869565216,0.14285714285714285,0.5,0.8571428571428571,1.9166666666666667,3.2857142857142856,1.7142857142857142,0.42
46,24.6,5.953150426454887,-1.207632836464178,-1.8536837598978237,-1.9967173890623318,2.254126079722694,-2.028533199808069,-2.1118512899272064,-2.131163457230756,-0.2606261007611269,-0.5620597602162074,-0.5648816735694138,-1.8560622391633,1.0950015811800067,0.29411764705882354,0.13157894736842105,1.0,1.8888888888888888,3.4,4.222222222222222,7.6,1.8,0.5798319327731093
47,15.6,7.939773296511683,-0.534643172758247,-0.8515551084987028,-0.8065841569954099,1.8101988737518049,-1.8727168458509975,-1.847434096218234,-2.2411721392893393,0.21123391540724348,-0.3500901557522312,-0.160421013335144,-1.9630183974620976,1.1114177979090232,0.21428571428571427,0.17647058823529413,0.5,2.3333333333333335,2.3333333333333335,2.8333333333333335,2.8333333333333335,1.0,0.5128205128205128
48,24.8,13.46699669562594,-1.0921132839598902,-1.6106375316092545,-1.6912917241696745,1.913457914919694,-1.1196044683918105,-1.5355520204243216,-1.708606620767855,-1.070700202757409,-1.0270269733073663,-0.9017245546910821,-1.5484342132707827,1.3074932708115334,0.6,0.3103448275862069,1.2857142857142858,1.0,2.142857142857143,1.9333333333333333,4.142857142857143,2.142857142857143,0.5862068965517241
49,29.0,13.520355024924458,-1.0667837734055532,-1.4449001986551397,-1.493702414072279,1.2399586942982395,-1.3573242904545246,-0.9242237410848102,-1.4332031267925318,0.1284196960746736,0.06030904620066515,-0.010025294173554156,-1.3504124044479493,1.049495310209414,0.9,0.28125,1.0,0.625,1.1111111111111112,2.0,3.5555555555555554,1.7777777777777777,0.4855072463768116
50,27.6,11.876026271442818,-1.2518214117864384,-1.8072717370695794,-1.9285271660143781,1.5428888442033788,-0.9378187221085544,-1.6368232294356653,-1.6991147777852018,-1.1497662017099934,-1.2198856917398935,-1.1361430403934025,-1.5312981408492519,1.4877957777053763,0.34782608695652173,0.2222222222222222,1.1428571428571428,2.5555555555555554,3.2857142857142856,4.0,5.142857142857143,1.2857142857142858,0.5588235294117647
51,18.6,11.359577456930342,-0.8378652980508751,-1.3161507761443654,-1.336674415280394,2.2804376679357334,-1.1801997171528946,-1.860642764278312,-1.7544966455946218,-1.1413842898234976,-1.0999218389882015,-0.9954534172607135,-1.5971984388855451,1.0777094878595321,0.5,0.17391304347826086,0.4444444444444444,0.6153846153846154,0.8888888888888888,1.7692307692307692,2.5555555555555554,1.4444444444444444,0.5393258426966292
52,19.5,9.358596760910972,-1.0129714885322252,-1.4918748203045629,-1.548083598434598,1.9165756456369478,-1.4335980301537898,-1.2262231561598174,-1.4469407047920142,-0.11802942093651272,-0.6436594959564154,-0.45096720308473587,-1.351678054628673,1.2376461615748817,0.7272727272727273,0.2962962962962963,1.3333333333333333,0.9166666666666666,1.8333333333333333,2.25,4.5,2.0,0.5225225225225225
53,25.2,11.142710621747295,-1.1261527813142813,-1.7268423708850242,-1.8370577794813723,2.2756140278216397,-1.4831759609583164,-1.7108715829333396,-1.682496950412721,-0.6831907774932774,-0.7927266127378653,-0.7276692794482823,-1.5418419526231155,0.7934483914766494,0.5,0.13333333333333333,1.3333333333333333,0.6153846153846154,2.6666666666666665,2.3076923076923075,10.0,4.333333333333333,0.47413793103448276
54,29.833333333333332,16.617427264438046,-1.1312869660165052,-1.204427552565806,-1.2393128285580695,-0.38458676740251274,-0.8094993717909695,-0.7410884302206877,-0.9734081956852998,-0.5564424920240524,-0.7694673619624861,-0.6295019125609191,-0.9173891366832233,1.1088482356698404,0.3888888888888889,0.15555555555555556,1.1666666666666667,1.0588235294117647,3.0,2.6470588235294117,7.5,2.8333333333333335,0.5178571428571429
55,21.4,13.365627557282899,-0.6613115971206154,-0.5761415040439851,-0.5760301844229415,-0.05760837037994776,-0.6106043787987039,-1.2089208953158403,-1.0184069236635032,-0.20822772577030282,-0.28295574840098964,-0.39276786365267463,-0.9966309380638126,0.6455491585627318,0.5,0.13636363636363635,0.375,0.375,0.75,1.375,2.75,2.0,0.47474747474747475
56,14.0,4.6475800154489,-0.3876388653009679,-0.5924913314904195,-0.5331054313689143,1.3727612794492594,-1.4052677839797758,-1.6069244170083143,-1.8308446312417879,-1.5379357882366773,-2.297306387532687,-2.2143721867254866,-1.6732987185369175,2.2033451942354545,0.4,0.10526315789473684,0.0,0.5,0.0,1.9,0.0,0.0,0.6
57,20.666666666666668,13.900439641328697,-0.9840349031817842,-1.1900535330058215,-1.2101917301891687,0.6220606758292435,-0.9378187221085574,-1.093578795298451,-0.9815922605320949,-0.468179251907867,-0.2560244574548894,-0.18627133228443224,-0.8987883652615396,0.3817844342583535,0.35294117647058826,0.25,0.42857142857142855,1.7,1.2142857142857142,2.4,1.7142857142857142,0.7142857142857143,0.4453125
58,25.666666666666668,11.367595269986623,-1.0845355784080788,-1.1773680120857204,-1.2073576870257243,-0.15526699506428598,-1.0105330206218592,-1.0929716874404036,-0.9805152413320533,-0.5004300292028153,-0.6209101322121371,-0.4804777418226236,-0.981604772391566,0.9476462769628593,0.15384615384615385,0.1111111111111111,0.125,0.7647058823529411,0.8125,1.0588235294117647,1.125,1.0625,0.32679738562091504
59,23.0,7.6681158050723255,-0.8232025089012519,-0.9460624609027504,-0.9446722282257747,0.5762811068085404,-1.3344421685447458,-1.4152783264308728,-1.1005114120289752,-0.6227173083411551,-0.9291272343241489,-0.7075110027070785,-1.035041186447113,0.730871124280363,0.2727272727272727,0.15,0.375,0.6875,1.375,1.25,2.5,2.0,0.46296296296296297
60,17.833333333333332,17.04324564812179,-0.7244668429251493,-0.735107455729574,-0.7295970651566416,0.2486592359976654,-0.8287472743386093,-1.0627381158849303,-1.2009436536314453,-0.8408552688636548,-1.4300723129143864,-1.513310003221313,-1.1449372548418038,1.0952447381557,0.26666666666666666,0.2,0.5714285714285714,1.3636363636363635,2.142857142857143,1.8181818181818181,2.857142857142857,1.5714285714285714,0.4854368932038835
61,19.6,15.525462956060279,-0.2676727362841361,0.029803773684455127,0.006475653679246361,-0.558497747916484,-0.6651401026836825,-0.6751185546317175,-0.20019664750636984,-0.9472566716303725,0.19743313021680614,0.1087421906716145,-0.24865818152873695,-0.12351518306170971,0.3,0.12,0.6,1.0,2.0,2.5,5.0,2.0,0.5106382978723404
62,25.6,17.69293644367718,-0.916097408234245,-1.2834651251302167,-1.3047905441746483,1.555599055356854,-1.5922474087282676,-1.5615724353053195,-1.7918903995103679,-1.1809304562055578,-0.6803663691066455,-0.5452095878553187,-1.6559344157399165,1.2066221788985323,0.7,0.2916666666666667,1.4,0.7692307692307693,2.0,1.8461538461538463,4.8,2.6,0.45
63,18.5,2.362907813126304,-0.731795234655298,-0.8142357318486817,-0.8038949910553689,0.5418207116951638,-1.3741045131883651,-1.3761938715128141,-1.6227620246844614,-0.6374003915020334,-0.5362986201041862,-0.3277585430869848,-1.5108149971744471,1.4506839072716435,0.6666666666666666,0.5,0.8571428571428571,0.75,1.2857142857142858,1.0,1.7142857142857142,1.7142857142857142,0.36792452830188677
64,16.333333333333332,10.011104945120804,-0.4671518887350547,-0.45565898377255226,-0.429395075669386,0.41577510936262424,-0.11978286383392656,-0.32720272278677426,-0.36359988175204566,-1.1342463624684764,-0.7079164421667763,-0.7482909230944852,-0.3356197390288199,-0.10677682116819033,0.5833333333333334,0.4375,1.1666666666666667,2.0,2.0,2.6666666666666665,2.6666666666666665,1.0,0.41836734693877553
65,17.8,9.765244492586962,-0.30019530526768473,-0.40594953683034424,-0.3487714563126305,0.9729070167095009,-2.0285331998080665,-1.8449988801037185,-2.1026054985916245,-0.920175458537157,-1.7382278652525058,-1.578667191797304,-1.86181737044234,1.7677357797400295,0.5714285714285714,0.23529411764705882,0.8,0.5833333333333334,1.4,1.4166666666666667,3.4,2.4,0.4878048780487805
66,21.4,4.223742416388575,-0.40509090745425236,-0.29955528403103177,-0.284705332839143,0.08330915267121329,-0.6651401026836825,-0.8727913827878923,-0.7694412101514458,-0.523394170601036,-0.17231252148925008,-0.11595209342849819,-0.700328831141278,0.6556242355445787,0.36363636363636365,0.16,1.3333333333333333,0.6875,3.6666666666666665,1.5625,8.333333333333334,5.333333333333333,0.5957446808510638
67,19.8,9.785703858180053,-0.07353720718978138,0.27369219862347766,0.237432534980716,-0.6928965238973589,-0.4703696602373359,-0.7115944412450467,-0.3979906528902553,0.37523623349093915,-0.25825415849101074,-0.2593792983647037,-0.409834854401292,0.8614247778312358,0.7142857142857143,0.2,1.0,1.0,1.4,3.5714285714285716,5.0,1.4,0.4444444444444444
68,24.0,18.89973544788392,-0.7150948746306263,-0.6538374577704051,-0.6551199572701036,-0.03149952389142508,-1.2352863069356956,-0.7385951124581255,-0.5275892687880696,0.49653123548806755,-0.03354812846662086,-0.19364315443514338,-0.5527772170723373,0.813372504718511,0.375,0.09375,0.42857142857142855,1.0,1.1428571428571428,4.0,4.571428571428571,1.1428571428571428,0.425
69,19.6,11.359577456930342,-0.2883321121632515,0.003103442730207931,-0.019052004352770935,-0.5447743513668158,0.9709316138655883,0.6115595010117065,-0.24409176790686668,-0.14245394976970305,0.290799729301054,0.44072943741761994,-0.23025437616301184,0.34861627841005033,0.8333333333333334,0.3125,0.625,0.3333333333333333,0.75,0.8888888888888888,2.0,2.25,0.5113636363636364
70,14.333333333333334,6.574360974438674,-0.02912758661722957,0.24625155956101893,0.23125829240539808,-0.44898184184240647,-0.4703696602373359,0.048583974322351765,0.4967405408957056,-1.096359632982009,-1.05242120400382,-0.8805979707962849,0.44220434362280675,-0.6898729882844152,0.5,0.38461538461538464,1.25,0.8333333333333334,2.5,1.0833333333333333,3.25,3.0,0.5128205128205128
71,20.2,9.579144011862438,-0.5270329202932181,-0.6851903152838518,-0.6459002393815487,1.088102860993256,-1.3468366512458774,-1.2907965718964545,-1.1693380681156973,-1.0655392609211622,-0.38720663182801845,-0.2892091363394494,-1.1112950956969392,0.6836528791779124,1.25,0.22727272727272727,0.8333333333333334,0.26666666666666666,0.6666666666666666,1.4666666666666666,3.6666666666666665,2.5,0.5
72,13.166666666666666,7.357913351548038,-0.6147326346600394,-1.029795022044461,-1.0004911010827617,2.230439762034299,-1.7558545803831913,-2.1209955350739156,-1.8679310523529797,-0.8282026811180153,-1.0431386874415285,-0.9326208154774102,-1.6882655344970494,1.153199072422918,0.36363636363636365,0.2857142857142857,1.0,0.9166666666666666,2.75,1.1666666666666667,3.5,3.0,0.5774647887323944
